(履行を)約束させる,,
(を)消化する,to digest;digestion,消化；吸收，接受，容忍
(を)自由に使う,"to absorb, have at one’s disposal, dispose (of), have available;disposition",（自主）处理、支配或决定；处置
(を)甘やかす,"to coddle, pamper, pet, fondle",宠爱，溺爱
(を)発送する,"to dispatch, send off, ship, expedite, forward, dispatch;dispatch",发送，寄发；发货
(を)出版する,,交出；出版
(を)創立する,"to erect, establish;establishment",设立
ささやく,whispering;in a whisper;to whisper;whisper;in a whisper,低语，耳语，发潺潺（飒飒）声
顔をしかめる,"to grimace, grin;grimace",做怪相，扮鬼脸
ぶつぶつ言う,"to growl, grumble",嘟哝，低声抱怨
(を)もつれさす,"to entangle, implicate, infer",缠住，使卷入，使陷入；制造困难
激怒する,"indignant;indignantly, with indignation;to be indignant, be irritated, resent;offence, scandal",愤慨，愤怒
(を)容赦する,"lenient;to be lenient with, indulge, spare;clemency, forbearance, indulgence, indulgency",宽恕，纵容；不得罪，体谅
(を)感染させる,"catching, contagious, infectious;to infect;infection, contagion",传染；感染
[医](を)注射する,to inject;injection,注射
(を)心に吹き込む,"inspiring;to imbue, inspire, suggest;inspiration",引起，激起，唤起；使获得灵感
(を)発明する,to invent;invention,发明
奔走する,"to aim, attempt, endeavor, take steps, undertake, try;attempt, effort",尽力，忙碌；奔走，奔忙
衝突する,"to collide (with), crash into, run into, clash;collision",互撞，相碰
(を)組合わせる,"to combine;combination, compound",组合，结合，配合；化合；草拟，拟订
(を)構成する,"to combine, compose, conjoin;composition, superposition",组成，构成；创作；作曲
(を)消費する,"to consume, use up, exhaust;consumption",耗尽，用尽；消费，消耗；食（饮）用
(を)訂正する,"correct, right, corrective;correctly;to correct, revise;correction",改正，校正；制止，纠正
(機械に)油を注す,to lubricate;lubrication,加油，使润滑
[軍]機動演習する,to maneuver;maneuver,操练，演习
(に)飛び込む,"to dive, plunge;plunge, plunging",[体育]跳水；俯冲
(を)講演する,"to address, discourse, lecture;lecture, talk",讲课，（知识性的）演讲、报告
(を)提案する,"to propose, offer, advocate, suggest;offer, presentation, proposal, tender, suggestion",建议，提议；提供，推荐
(を)挑発する,"provocative;to defy, incite, provoke, incite;challenge, incitement, provocation",向…挑衅（战）；引起，激起
(を)批評する,to review;review,评论
(を)編集する,"edit, editing;to compile, edit;composition, redaction, edit",草拟，拟订，编写，撰写；编辑，校订
(を)縮小する,"to reduce, scale down;reduction",减少，减小，缩小，降低；使成为；使还原
(を)校閲する,"revision, audit;to audit, revise;revision",检查；校订，核对
噴出する,"to gush, spurt, spurt out, splash, spout, pop-out;gush, spray, spurt",喷射，喷洒，迸出；突然出现，涌现
(に)拍手する,"to acclaim, applaud, clap;acclaim, acclamation, approval",鼓掌，拍手称赞；赞同
[宗]冒涜する,"blasphemous;blasphemously;to blaspheme, cuss, curse, swear;blasphemy, oath (curse)",亵渎，辱骂
どうぞ~する,,请，有善意
古物売買する,"second hand, secondhand;to buy and sell used (second-hand) products;bartering",买卖旧货
(を)輸出する,"to export;export, exportation",输出，出口
(に)死刑を執行する,to execute (criminal);execution,执行死刑，正法
(を)味わう,,品味，品尝；领略，欣赏，享受
(を)発起する,"to initiate, start;initiative",创始，发起
(を)中傷する,"defamatory, slanderous;to defame, libel, malign, slander, vilify, bad-mouth;false charge, malicious misrepresentation, scandal, slander",污蔑，诽谤
(を)補償する,"compensatory;as compensation;to atone, balance, compensate, indemnify, counterpoise, make amends for, make up for, offset, restore equilibrium;amends, compensation, reparation, satisfaction, indemnity",补偿，赔偿，弥补；抵消，抵偿
(を)複雑にする,"complex, complicated, intricate, involved;intricately;to complicate;complexity",使复杂，使麻烦
異議を唱える,"to call into question, challenge, question, debate, deny the truth of, contest;contest",对…表示异议，否认
(を)操作する,"to handle, manipulate, manage;adjustment",使用，操作，操纵
(を)なおざりにする,"to neglect;neglect, slighting, negligence",忽略，忽视，疏忽
頑張る,"perennial, persistent, retentive;habitually, persistently;to abide, persevere, persist;perseverance",坚持（不懈）
(を)発音する,to pronounce;pronunciation,发…的音
繁栄する,"prosperous;to be successful, prosper, thrive;prosperity, success",繁荣，昌盛；兴隆；茂盛；欣欣向荣；幸运，成功
[理](を)反射する,"reflective, reflector;to reflect;reflection",反射；反映
(を)改造する,,改革，改造，改良
[数]引き算する,to subtract;subtraction,[数学]减去
(を)ぐらつかせる,"to shake, totter, waver",摇晃，摇；使动摇
テレビを見る,to watch television;television,看电视
(を)確定する,"to decide, determine, fix, set, settle;determination, setting",确定，规定；限定，限制，修饰
開発する,"to exploit, leverage, take advantage of, utilize, work",开发，开采；剥削，榨取
(を)集中する,concentric;to concentrate;concentration,集中；集结或集合；浓缩
(を)煙にまく,"tricky;to fool, hoax, mystify, trick;hoax, mystification, trick, spoof",愚弄，戏弄，哄骗
[医](を)処方する,"prescriptive;prescriptive;to order, prescribe, stipulate;directions, orders, regulation, statement, prescription",规定，指示；开（药方），医嘱
[政]革命を起こす,revolutionary;to revolt;revolution,举行革命，造反，起义
お辞儀する,"to bow, curtsy, make reverence to;bow, curtsy, obeisance, homage, reverence",鞠躬，行屈膝礼
(を)通訳する,interpreting;to interpret;interpretation,口译；说明，解释
(を)危険にさらす,"to compromise, endanger, imperil, jeopardize, prejudice;dishonor, discredit, prejudice",连累，累及
[数](を)掛ける,multiplicative;to multiply;multiplication,[数学]乘
(を)宣伝する,"propaganda;to advertise, publicize, propagate;propaganda, publicity",宣传，传播
会話する,"to chat, converse, talk;chat, talk, conversation",会话，谈话，交谈
[政](を議会で大臣に)質問する,to interpolate;interpolation,提出质问，质询
[農]まぐわでならす,"to harrow, rake, till, plow",
(卵を)抱いている,"to brood (over), hatch (up), incubate, watch over",
(を)半田づけする,to solder;solder,
さえずる,"to chirp, peep, twitter, warble, beep;alert, beep, bell, chirp",
(皮を)なめす,to tan,
歯の浮くような思いをさせる,"acerbic, acrid, tart;acerbically, acridly, tartly;to aggravate, annoy, irritate, set on edge;irritant",
刺繍する,to embroider,
(に)熱湯をかける,to scald,
彫刻する,"to carve, chisel",
[宗](を)教化する,to edify,
(に)やすりをかける,to file (down),
"(ぱちぱち,かさかさ)音をたてる","to bang, clap, crack, snap (noise);crack (sound)",
[海]巡航する,"to browse (internet), cruise",
(を粉に)つく,"to crush, pound, grind",
(を)すりおろす,"hoarse, husky, rough, coarse, uneven;to grate, rasp, grate",
(を熊手などで)かく,to rake,
(に)かんぬきをかける,"to bolt, fasten, interlock",
げっぷ,"to belch, burp;belch, burp, eructation",
シューシュー音を立てる,"shrill;to hiss, whistle;whiz",
(を)スケッチする,"to plan, sketch;design, outline, sketch",
"(たん,つばなどを)吐く",to spit,
(を)合わせ縫いする,"to quilt, stitch, sew",
漆喰を塗る,"to plaster, stucco;stucco, plaster",
かびる,"moldy;to get moldy;mildew, mold",
(を)旋削する,to turn (on a lathe),
(馬が)速歩する,to trot;trot,
排尿する,urinal;to urinate;urine,
(会員などを)募集する,"to enlist, enroll, recruit;enlistment",
密通する,adulterous;to commit adultery;adultery,
(と)見せかける,"affected, artificial, assumed, prim;primly, showily, artificially;to be affected, pose, put on airs, feign, pretend;affectation",
(を)出産する,"maternity;to (be in) labor, be in the process of giving birth;accouchement, childbirth, delivery",
(を)逮捕する,"to apprehend, arrest, detain;apprehension, arrest, custody, detention",
(を)割当てる,"appointive;to assign, summon, earmark, allocate;allocation, assignment, subpoena, summons",
(に)危害を加える,"violently;to assault, violate, attempt (to kill someone);assault, outrage, violation",
(を)打穀する,"to thresh, thrash, hammer, wallop",
(を)飲む,to drink (to excess),
(を)国外追放する,"to ban, banish, exile;exile, outcast",
(を)ろ過する,to filter,
(を)振り出す,"to infuse, instill",
(を)ふるいにかける,"to sift, strain, filter, screen",
[軍]分裂行進する,"pretentious;to display, parade;display, parade, review, show, pageant",
(に)かんなをかける,"to abrade, plane;abrasion",
(を)精製する,to refine,
[化](を)飽和させる,to saturate,
[軍](城を)包囲する,to besiege;siege,
フェンシングをする,to fence (sport);fencing,
やぶにらみする,"cross-eyed, squinting;squintingly;to be cross-eyed, look askance, squint",
チュッと音を立てる,"to smack;buss, kiss, smack",
(を)横領する,"to overpower, usurp, supplant;usurpation",
植生する,to vegetate;growth,
(を)縁取る,"to border, fringe, hem;border, hem",
(に)難癖を付ける,"to nit-pick, quibble, split hairs, badger, bait, bully;quibble",
(を)降格する,"to degrade, demote, downgrade;degradation, demotion, reduction in ranks, relegation",
酒色にふける,"dissolute, ribald;to debauch, revel, wallow;dissipation, debauchery",
[化]蒸留する,to distil,
(を)掛け布でおおう,to drape;drape(ry),
うがいする,"to gargle, rinse",
(を)彫り込む,to engrave,
(を)養育する,"to coach, tutor, teach privately",
(を)照明する,"to enlighten, illuminate",
[医](を)接種する,"to inoculate, vaccinate",
陰謀を企てる,"to intrigue, scheme, plot;intrigue, scheme, plot, story (of a novel, play)",
手品を使う,"to conjure, juggle",
[文]ｒ音をのどで発音する,to make a uvular R,
(に)打撲傷を与える,"to bruise, contuse;bruise",
[商](を)清算する,liquid;to liquidate;liquidation,
[商]仲買をする,"to act as a middleman, act as broker, broker;broker, brokerage, commission",
ばしゃりと音を立てる,"to beat, flap, lap, plash, splash;splash",
(を)説教する,to preach;sermon,
(に)詰め物をする,"to pad, upholster, stuff, justify;justification",
(を)換気する,"to ventilate, winnow",
(を)解読する,"to decipher, decode, decrypt",
[生]退化する,"to degenerate, degrade, deteriorate;degradation, deterioration",
[商]手形割引する,to discount;discount,
発酵する,"zymotic;to ferment;enzyme, ferment",
[機]コーキンする,"to calk, caulk, pitch",
行商する,"to peddle, sell door-to-door, hawk",
[印](を)植字する,to typeset,
(政治的)陰謀を企む,"to conspire, plot;conspiracy, plot",
[宗](を)改宗させる,"conversion;to convert, proselytize, transform;conversion",
[医](を)麻痺させる,paralytic;to paralyze;paralysis,
(を)布告する,"to issue, proclaim;proclamation",
しゃっくりする,"to hiccough, hiccup;hiccough, hiccup",
